日期,最高温(°C),最低温(°C),天气,风力风向,空气质量指数(AQI)
2019-01-01,8,4,阴,东北风2级,0
2019-01-02,9,6,阴,东北风2级,0
2019-01-03,12,8,小雨,东北风1级,0
2019-01-04,12,8,小雨,东北风1级,0
2019-01-05,15,10,小雨,东北风1级,0
2019-01-06,15,11,小雨,东北风2级,0
2019-01-07,14,10,小雨,东北风2级,0
2019-01-08,12,9,小雨~中雨,东北风2级,0
2019-01-09,10,8,小雨,东北风2级,0
2019-01-10,12,8,小雨,东北风1级,0
2019-01-11,15,10,小雨,东北风2级,0
2019-01-12,17,11,阴~小雨,东北风2级,0
2019-01-13,16,12,小雨~阴,东北风1级,0
2019-01-14,18,13,阴~小雨,东北风2级,0
2019-01-15,13,8,小雨,东北风2级,0
2019-01-16,11,7,小雨,西北风2级,0
2019-01-17,15,7,多云,东北风2级,0
2019-01-18,13,9,阴~小雨,东南风2级,0
2019-01-19,19,14,阴,东南风2级,0
2019-01-20,18,9,小雨,东北风2级,0
2019-01-21,14,8,多云~晴,东北风3级,0
2019-01-22,18,8,晴,东北风2级,0
2019-01-23,19,8,晴,东南风1级,0
2019-01-24,19,12,多云,东南风1级,0
2019-01-25,20,13,阴,东北风1级,0
2019-01-26,19,13,多云,东北风2级,0
2019-01-27,21,11,多云,东南风2级,0
2019-01-28,22,16,多云~阴,东南风3级,0
2019-01-29,22,16,多云,东南风3级,0
2019-01-30,23,17,多云~阴,东南风3级,0
2019-01-31,21,13,阴~多云,东北风2级,0
2019-02-01,19,13,多云~阴,东北风2级,0
2019-02-02,22,16,多云,东南风2级,0
2019-02-03,23,15,多云,东南风2级,0
2019-02-04,21,15,阴,东南风2级,0
2019-02-05,26,16,多云~阴,东南风2级,0
2019-02-06,26,16,多云~阴,东南风3级,0
2019-02-07,28,19,多云,东南风2级,0
2019-02-08,28,19,多云,东南风3级,0
2019-02-09,25,16,多云~阴,东北风3级,0
2019-02-10,19,11,多云~阴,东北风2级,0
2019-02-11,13,9,阴,东北风2级,0
2019-02-12,16,7,多云~阴,东南风2级,0
2019-02-13,18,13,多云~阴,东南风2级,0
2019-02-14,23,14,多云~阴,东南风2级,0
2019-02-15,20,14,阴,东北风2级,0
2019-02-16,17,11,小雨,东北风2级,0
2019-02-17,14,9,大雨,东北风2级,0
2019-02-18,13,8,小雨,东北风2级,0
2019-02-19,16,12,阴,东北风2级,0
2019-02-20,20,11,阴,东南风2级,0
2019-02-21,19,11,小雨~阴,东北风2级,0
2019-02-22,15,11,阴~小雨,东北风2级,0
2019-02-23,12,10,小雨,东北风2级,0
2019-02-24,14,9,阴,东北风2级,0
2019-02-25,15,10,小雨,东南风2级,0
2019-02-26,18,11,阴,东南风2级,0
2019-02-27,24,12,多云~阴,东南风3级,0
2019-02-28,17,14,阴~小雨,东南风3级,0
2019-03-01,22,14,阴~多云,东南风3级,0
2019-03-02,25,12,阴~小雨,东南风2级,0
2019-03-03,21,14,多云~阴,东北风2级,0
2019-03-04,22,13,小雨,东南风3级,0
2019-03-05,21,13,小雨,东南风3级,0
2019-03-06,18,13,小雨,东北风3级,0
2019-03-07,16,12,小雨,东北风2级,0
2019-03-08,15,11,小雨,东北风2级,0
2019-03-09,14,12,小雨,东北风2级,0
2019-03-10,20,12,多云,东北风2级,0
2019-03-11,25,12,多云,东北风2级,0
2019-03-12,25,13,多云,东南风2级,0
2019-03-13,23,17,阴~小雨,东南风3级,0
2019-03-14,22,16,小雨~阴,东北风2级,0
2019-03-15,20,16,阴~小雨,东北风3级,0
2019-03-16,20,16,阴~小雨,东北风2级,0
2019-03-17,17,14,小雨~阴,东北风2级,0
2019-03-18,21,14,小雨~阴,东南风1级,0
2019-03-19,24,16,多云,东南风3级,0
2019-03-20,26,20,多云,西南风3级,0
2019-03-21,31,21,多云~阴,西南风3级,0
2019-03-22,22,14,阵雨~小雨,东风3级,0
2019-03-23,18,14,小雨,东北风3级,0
2019-03-24,16,13,小雨,东北风2级,0
2019-03-25,19,13,多云,东南风2级,0
2019-03-26,23,15,阴,东南风2级,0
2019-03-27,25,16,阴~多云,东南风3级,0
2019-03-28,27,20,阴~阵雨,东南风2级,0
2019-03-29,28,21,多云~阴,东南风2级,0
2019-03-30,28,20,多云~小雨,东南风3级,0
2019-03-31,25,15,大雨~小雨,东南风3级,0
2019-04-01,17,14,小雨,东北风2级,0
2019-04-02,22,16,小雨~阴,东南风3级,0
2019-04-03,22,17,小雨,东南风3级,0
2019-04-04,22,17,阴,东北风2级,0
2019-04-05,23,16,阴,东北风1级,0
2019-04-06,27,19,阵雨~多云,东南风2级,0
2019-04-07,30,22,多云,东南风2级,0
2019-04-08,32,23,多云,东南风3级,0
2019-04-09,33,22,多云~晴,西南风3级,0
2019-04-10,32,23,多云~阴,东南风3级,0
2019-04-11,32,19,阴~中雨,东南风3级,0
2019-04-12,23,19,小雨~阴,东北风2级,0
2019-04-13,29,21,小雨,东南风3级,0
2019-04-14,25,19,阵雨,东南风3级,0
2019-04-15,24,19,阴~阵雨,东北风2级,0
2019-04-16,26,18,小雨~阴,东北风2级,0
2019-04-17,27,19,多云,东南风2级,0
2019-04-18,30,21,多云,东南风3级,0
2019-04-19,34,24,多云,东南风3级,0
2019-04-20,35,26,多云,东南风3级,0
2019-04-21,32,23,阴,东南风3级,0
2019-04-22,33,25,阵雨~多云,东南风3级,0
2019-04-23,33,25,多云,东南风3级,0
2019-04-24,34,25,多云,东南风3级,0
2019-04-25,33,23,多云~小雨,东南风2级,0
2019-04-26,32,22,阴~中雨,东南风3级,0
2019-04-27,29,22,中雨~阴,东南风3级,0
2019-04-28,31,25,多云,东南风3级,0
2019-04-29,30,22,阵雨,东南风2级,0
2019-04-30,26,20,中雨~多云,东北风2级,0
2019-05-01,29,20,多云,东北风2级,0
2019-05-02,26,20,阴,东北风2级,0
2019-05-03,26,21,阴~小雨,东南风3级,0
2019-05-04,24,20,小雨~中雨,东风3级,0
2019-05-05,23,19,中雨~小雨,东北风3级,0
2019-05-06,23,20,小雨,东北风2级,0
2019-05-07,24,19,小雨,东北风3级,0
2019-05-08,22,19,小雨~阴,东北风2级,0
2019-05-09,24,18,阴,东北风2级,0
2019-05-10,25,19,阴~多云,东北风2级,0
2019-05-11,30,23,多云,东南风2级,0
2019-05-12,32,24,多云,东南风3级,0
2019-05-13,31,24,小雨~多云,东南风3级,0
2019-05-14,32,25,阵雨~多云,东南风3级,0
2019-05-15,32,25,阵雨~多云,东南风3级,0
2019-05-16,33,26,多云,东南风3级,0
2019-05-17,34,26,多云,东南风3级,0
2019-05-18,34,26,多云~晴,东南风3级,0
2019-05-19,35,25,多云,东南风3级,0
2019-05-20,29,22,阵雨~多云,东北风2级,0
2019-05-21,29,23,多云,东北风2级,0
2019-05-22,31,24,阵雨~多云,东北风2级,0
2019-05-23,33,23,多云,东北风1级,0
2019-05-24,32,24,阵雨~多云,东南风3级,0
2019-05-25,33,25,多云~阵雨,东南风4级,0
2019-05-26,33,25,阵雨,东南风3级,0
2019-05-27,30,24,中雨~小雨,东南风2级,0
2019-05-28,28,22,暴雨~大雨,东北风3级,0
2019-05-29,28,23,中雨~阵雨,东北风2级,0
2019-05-30,29,22,阴,东北风2级,0
2019-05-31,30,23,阵雨,东北风1级,0
2019-06-01,26,23,中雨,西北风2级,0
2019-06-02,27,22,小雨~多云,西北风1级,0
2019-06-03,32,24,多云,东南风2级,0
2019-06-04,31,25,阵雨,东南风3级,0
2019-06-05,31,25,阵雨~多云,东南风3级,0
2019-06-06,33,25,多云,东南风3级,0
2019-06-07,34,26,多云,东南风3级,0
2019-06-08,34,26,阵雨~多云,东南风3级,0
2019-06-09,34,26,多云~雷阵雨,东南风3级,0
2019-06-10,31,25,中雨~大雨,东南风2级,0
2019-06-11,30,25,小雨,东南风2级,0
2019-06-12,33,25,阵雨~大雨,东南风2级,0
2019-06-13,31,24,阵雨~多云,东南风2级,0
2019-06-14,34,26,多云,东北风2级,0
2019-06-15,33,26,阵雨,东南风3级,0
2019-06-16,31,26,中雨~阵雨,东南风4级,0
2019-06-17,32,26,中雨~阵雨,东南风4级,0
2019-06-18,33,26,阵雨~多云,东南风3级,0
2019-06-19,34,26,阵雨~多云,东南风3级,0
2019-06-20,34,27,阵雨~多云,东南风3级,0
2019-06-21,35,27,多云,东南风3级,0
2019-06-22,35,27,多云~阴,东南风3级,0
2019-06-23,35,25,阵雨~中雨,东南风2级,0
2019-06-24,30,24,中雨,东南风2级,0
2019-06-25,31,25,阵雨,东南风2级,0
2019-06-26,32,26,阵雨,东南风2级,0
2019-06-27,34,26,多云,东南风3级,0
2019-06-28,35,27,多云,东南风3级,0
2019-06-29,34,26,中雨~大雨,东南风3级,0
2019-06-30,33,25,中雨,东北风2级,0
2019-07-01,34,26,阵雨~多云,西北风2级,0
2019-07-02,34,26,多云,东北风2级,0
2019-07-03,35,25,中雨,东北风3级,0
2019-07-04,31,25,大雨~中雨,东南风3级,0
2019-07-05,33,26,阵雨~多云,东南风3级,0
2019-07-06,33,27,阵雨~多云,东南风2级,0
2019-07-07,34,27,阵雨~多云,东南风3级,0
2019-07-08,33,26,阵雨~中雨,东南风3级,0
2019-07-09,30,24,大雨~中雨,西北风2级,0
2019-07-10,28,24,阵雨~阴,东北风1级,0
2019-07-11,32,26,阵雨~多云,东南风2级,0
2019-07-12,33,26,多云,东南风3级,0
2019-07-13,34,26,阵雨~中雨,东南风2级,0
2019-07-14,30,25,阵雨,西北风2级,0
2019-07-15,31,24,阵雨~多云,东南风2级,0
2019-07-16,33,26,阵雨~多云,东南风3级,0
2019-07-17,34,26,多云,东南风2级,0
2019-07-18,35,26,多云,西南风2级,0
2019-07-19,35,27,阵雨,东南风2级,0
2019-07-20,34,25,中雨~阵雨,东南风2级,0
2019-07-21,34,26,阵雨~多云,东南风3级,0
2019-07-22,34,24,阵雨,东南风3级,0
2019-07-23,32,25,中雨,东南风3级,0
2019-07-24,32,25,阵雨~多云,东南风3级,0
2019-07-25,34,26,阵雨~多云,东南风3级,0
2019-07-26,35,26,多云,东南风3级,0
2019-07-27,35,26,多云,东南风3级,0
2019-07-28,35,26,多云,东南风3级,0
2019-07-29,34,25,多云,东南风3级,0
2019-07-30,33,25,阵雨~多云,东南风2级,0
2019-07-31,34,24,阵雨,东北风2级,0
2019-08-01,30,23,中雨~暴雨,东北风3级,0
2019-08-02,27,23,大雨,东北风4级,0
2019-08-03,28,24,中雨~阵雨,东北风4级,0
2019-08-04,32,25,阵雨,东北风2级,0
2019-08-05,34,26,阵雨~多云,东南风2级,0
2019-08-06,35,26,多云,东南风1级,0
2019-08-07,36,27,多云,西北风1级,0
2019-08-08,36,27,多云,东南风2级,0
2019-08-09,35,26,阵雨,西北风1级,0
2019-08-10,36,27,阵雨~多云,西南风1级,0
2019-08-11,36,27,多云,西南风2级,0
2019-08-12,36,27,多云,东南风2级,0
2019-08-13,37,27,多云,东南风2级,0
2019-08-14,37,26,多云~阵雨,东南风2级,0
2019-08-15,34,26,阵雨,西南风2级,0
2019-08-16,34,26,阵雨,东南风2级,0
2019-08-17,33,25,阵雨,东南风2级,0
2019-08-18,31,25,阴,东南风2级,0
2019-08-19,34,25,多云,东北风2级,0
2019-08-20,34,26,多云,东南风2级,0
2019-08-21,34,25,阵雨,东南风2级,0
2019-08-22,32,25,阵雨,东南风2级,0
2019-08-23,35,26,多云,东北风2级,0
2019-08-24,36,26,多云,东北风2级,0
2019-08-25,36,26,多云,西北风2级,0
2019-08-26,33,26,阵雨,西南风2级,0
2019-08-27,32,24,阵雨~多云,东南风2级,0
2019-08-28,34,26,多云,东南风1级,0
2019-08-29,36,26,多云~小雨,东北风3级,0
2019-08-30,31,25,中雨,东北风3级,0
2019-08-31,31,24,中雨,东北风2级,0
2019-09-01,32,24,阵雨~多云,东北风2级,0
2019-09-02,32,24,多云,东北风3级,0
2019-09-03,33,25,多云,东北风3级,0
2019-09-04,32,25,多云,东北风3级,0
2019-09-05,34,25,多云,东北风2级,0
2019-09-06,34,26,多云,西北风1级,0
2019-09-07,35,26,多云,东南风2级,0
2019-09-08,35,26,多云,东南风3级,0
2019-09-09,33,25,阵雨,东南风3级,0
2019-09-10,32,25,阵雨,东南风2级,0
2019-09-11,33,24,阵雨~多云,东南风2级,0
2019-09-12,34,25,多云,东南风1级,0
2019-09-13,35,26,多云,西南风1级,0
2019-09-14,35,26,多云,东南风2级,0
2019-09-15,34,25,多云,东南风1级,0
2019-09-16,34,25,多云,东南风2级,0
2019-09-17,34,25,多云,东北风2级,0
2019-09-18,34,25,多云,东北风2级,0
2019-09-19,34,24,多云,东北风2级,0
2019-09-20,34,24,多云,东北风2级,0
2019-09-21,33,22,多云,西北风3级,0
2019-09-22,31,20,多云,东北风3级,0
2019-09-23,33,21,多云,东北风2级,0
2019-09-24,33,22,晴,东北风2级,0
2019-09-25,34,22,晴,东北风2级,0
2019-09-26,34,22,多云,西北风2级,0
2019-09-27,34,23,多云~晴,西北风2级,0
2019-09-28,34,23,晴,西北风1级,0
2019-09-29,32,21,晴,西北风1级,0
2019-09-30,34,24,多云,东北风1级,0
2019-10-01,35,23,晴,东南风2级,0
2019-10-02,35,24,晴~多云,东南风2级,0
2019-10-03,35,23,多云,东南风2级,0
2019-10-04,34,24,多云,东南风3级,0
2019-10-05,34,24,多云,东南风2级,0
2019-10-06,34,24,多云,东南风2级,0
2019-10-07,31,23,阵雨~中雨,东北风2级,0
2019-10-08,29,23,阵雨~多云,东北风2级,0
2019-10-09,33,23,多云,东南风2级,0
2019-10-10,33,24,多云,东南风3级,0
2019-10-11,32,23,多云,东南风2级,0
2019-10-12,33,23,多云~小雨,东南风2级,0
2019-10-13,30,22,多云,东北风2级,0
2019-10-14,30,22,多云,东北风3级,0
2019-10-15,30,22,多云,东北风2级,0
2019-10-16,31,22,多云,东北风2级,0
2019-10-17,29,20,阴~多云,东北风2级,0
2019-10-18,29,21,多云,东北风2级,0
2019-10-19,30,21,多云,东北风2级,0
2019-10-20,31,22,多云,东南风1级,0
2019-10-21,32,23,多云,东南风2级,0
2019-10-22,31,23,多云~阴,东南风3级,0
2019-10-23,26,19,中雨~小雨,东南风3级,0
2019-10-24,24,18,阴,东北风2级,0
2019-10-25,24,19,阴,东北风2级,0
2019-10-26,26,18,多云,东北风2级,0
2019-10-27,24,18,阴~小雨,东北风2级,0
2019-10-28,20,15,小雨~多云,西北风3级,0
2019-10-29,26,15,多云,东北风2级,0
2019-10-30,29,16,晴,东北风2级,0
2019-10-31,29,20,晴~多云,东北风2级,0
2019-11-01,25,20,小雨~阴,西北风1级,0
2019-11-02,29,20,阴~多云,西北风1级,0
2019-11-03,30,20,多云~晴,东北风2级,0
2019-11-04,30,17,晴,东北风3级,0
2019-11-05,29,17,晴,东北风2级,0
2019-11-06,28,18,多云,东北风1级,0
2019-11-07,28,16,晴,东北风2级,0
2019-11-08,27,16,晴,东北风3级,0
2019-11-09,29,16,晴,东北风1级,0
2019-11-10,29,17,晴,东北风2级,0
2019-11-11,30,19,多云,东南风2级,0
2019-11-12,28,18,多云~阴,东南风3级,0
2019-11-13,25,17,小雨~阴,东北风3级,0
2019-11-14,24,16,阴~多云,东北风2级,0
2019-11-15,27,18,多云,东南风2级,0
2019-11-16,28,20,多云,东南风3级,0
2019-11-17,27,13,阴~小雨,东南风3级,0
2019-11-18,22,12,小雨~多云,东北风3级,0
2019-11-19,18,12,多云,东北风2级,0
2019-11-20,23,15,多云,西北风1级,0
2019-11-21,22,14,多云,西北风1级,0
2019-11-22,26,15,多云,东北风1级,0
2019-11-23,28,16,多云,东南风2级,0
2019-11-24,27,17,多云,东南风2级,0
2019-11-25,26,13,多云,东北风2级,0
2019-11-26,24,15,多云~小雨,东北风2级,0
2019-11-27,19,12,小雨,东北风2级,0
2019-11-28,21,12,多云,东北风2级,0
2019-11-29,20,11,多云~阴,东北风2级,0
2019-11-30,18,14,阴,东北风2级,0
2019-12-01,19,11,小雨~阴,东北风2级,0
2019-12-02,20,11,多云~晴,东北风2级,0
2019-12-03,22,10,晴,东北风2级,0
2019-12-04,22,10,晴,东北风2级,0
2019-12-05,22,9,晴,西北风3级,0
2019-12-06,22,9,晴,东北风3级,0
2019-12-07,22,9,晴,东北风2级,0
2019-12-08,23,11,晴~多云,西北风2级,0
2019-12-09,23,10,晴,西北风1级,0
2019-12-10,24,10,晴,西北风1级,0
2019-12-11,24,10,晴,西北风1级,0
2019-12-12,24,13,多云,东南风1级,0
2019-12-13,26,14,多云,东南风2级,0
2019-12-14,25,17,多云,东南风2级,0
2019-12-15,25,18,阴,东南风3级,0
2019-12-16,26,18,阴,东南风3级,0
2019-12-17,27,20,阴,东南风3级,0
2019-12-18,24,10,小雨,东南风3级,0
2019-12-19,15,11,小雨,东北风2级,0
2019-12-20,14,11,小雨,东北风2级,0
2019-12-21,17,11,阴~小雨,东北风2级,0
2019-12-22,15,10,阴,东北风2级,0
2019-12-23,19,12,阴~小雨,东北风2级,0
2019-12-24,20,16,阴,东北风1级,0
2019-12-25,22,14,多云~阴,东南风3级,0
2019-12-26,19,11,小雨~多云,东北风3级,0
2019-12-27,16,10,阴~多云,西北风2级,0
2019-12-28,17,12,多云~阴,东南风1级,0
2019-12-29,24,15,多云,东南风1级,0
2019-12-30,23,15,多云~阴,东北风1级,0
2019-12-31,24,14,阴~多云,东北风2级,0
2020-01-01,25,17,多云,东南风2级,0
2020-01-02,21,17,阴~多云,东南风3级,0
2020-01-03,23,18,小雨~阴,东南风3级,0
2020-01-04,26,18,阴~多云,东南风3级,0
2020-01-05,24,18,多云,东南风3级,0
2020-01-06,26,19,阴~多云,东南风3级,0
2020-01-07,28,18,多云,东南风2级,0
2020-01-08,24,18,雾~多云,东南风3级,0
2020-01-09,25,19,阴,东南风3级,0
2020-01-10,27,16,阴~小雨,东南风3级,0
2020-01-11,17,9,小雨,东北风3级,0
2020-01-12,18,11,阴~多云,东北风2级,0
2020-01-13,16,14,阴~小雨,东南风2级,0
2020-01-14,13,10,小雨,东北风2级,0
2020-01-15,18,14,小雨~阴,东南风3级,0
2020-01-16,16,9,小雨~阴,东北风3级,0
2020-01-17,12,9,阴~小雨,东北风2级,0
2020-01-18,10,8,阴~小雨,东北风2级,0
2020-01-19,13,11,阴~小雨,东北风2级,0
2020-01-20,15,10,小雨~阴,东北风2级,0
2020-01-21,16,11,小雨~阴,东南风3级,0
2020-01-22,22,18,小雨~阴,东南风3级,0
2020-01-23,25,16,阴~多云,东南风3级,0
2020-01-24,23,12,小雨~中雨,东南风3级,0
2020-01-25,11,6,中雨~小雨,西北风3级,0
2020-01-26,13,7,多云,西北风3级,0
2020-01-27,13,8,多云,东北风2级,0
2020-01-28,14,7,多云,东北风2级,0
2020-01-29,14,8,多云,东北风2级,0
2020-01-30,20,9,多云,东北风2级,0
2020-01-31,20,12,多云,东南风3级,0
2020-02-01,15,13,阴,东南风2级,0
2020-02-02,19,12,阴~小雨,东南风3级,0
2020-02-03,12,9,中雨~小雨,东北风2级,0
2020-02-04,12,11,小雨,东北风2级,0
2020-02-05,12,12,小雨,东北风1级,0
2020-02-06,15,11,小雨,东南风2级,0
2020-02-07,14,11,小雨,东北风2级,0
2020-02-08,11,10,小雨,东北风2级,0
2020-02-09,12,11,小雨~阴,东北风2级,0
2020-02-10,16,14,阴,东南风2级,0
2020-02-11,18,16,阴,东南风3级,0
2020-02-12,20,17,阴~阵雨,东南风3级,0
2020-02-13,22,18,小雨~阵雨,东南风3级,0
2020-02-14,23,16,阴~小雨,东南风3级,0
2020-02-15,29,10,阴~小雨,东南风3级,0
2020-02-16,16,9,多云,东北风3级,0
2020-02-17,19,9,小雨~多云,东北风3级,0
2020-02-18,20,11,阴~多云,东北风2级,0
2020-02-19,16,14,阴,东南风2级,0
2020-02-20,20,14,小雨~阴,东南风2级,0
2020-02-21,26,16,小雨~多云,东南风2级,0
2020-02-22,26,16,多云,东北风1级,0
2020-02-23,26,16,阴~多云,东南风2级,0
2020-02-24,25,17,多云,东南风3级,0
2020-02-25,26,17,阴~多云,东南风2级,0
2020-02-26,27,18,阴~多云,东南风2级,0
2020-02-27,28,19,阴,东南风3级,0
2020-02-28,20,19,小雨~阴,东南风3级,0
2020-02-29,24,19,小雨~多云,东南风3级,0
2020-03-01,24,19,小雨~阴,东南风2级,0
2020-03-02,19,17,小雨,东南风3级,0
2020-03-03,24,13,小雨~中雨,东南风3级,0
2020-03-04,14,11,大雨~小雨,东北风2级,0
2020-03-05,15,14,阴~小雨,东北风2级,0
2020-03-06,18,13,小雨~阴,东南风3级,0
2020-03-07,25,20,雾~多云,东南风3级,0
2020-03-08,29,21,阴~多云,东南风3级,0
2020-03-09,30,18,多云~阴,东南风3级,0
2020-03-10,25,16,多云,东北风3级,0
2020-03-11,20,19,阴~小雨,东南风3级,0
2020-03-12,22,19,雾~阴,东南风3级,0
2020-03-13,26,17,阴,东北风2级,0
2020-03-14,25,17,多云,东北风2级,0
2020-03-15,19,17,阴~小雨,东南风2级,0
2020-03-16,17,16,小雨,东南风3级,0
2020-03-17,18,16,大雨~小雨,东风3级,0
2020-03-18,16,15,小雨,东北风2级,0
2020-03-19,19,16,中雨~阴,西北风2级,0
2020-03-20,20,18,小雨~阴,东南风2级,0
2020-03-21,26,21,小雨~阴,东南风3级,0
2020-03-22,28,20,中雨~阵雨,东南风2级,0
2020-03-23,28,21,多云~阴,东南风2级,0
2020-03-24,26,21,小雨~雷阵雨,东南风3级,0
2020-03-25,21,19,大暴雨~阵雨,东南风4级,0
2020-03-26,27,21,雾~阴,东南风3级,0
2020-03-27,28,17,阴~阵雨,东南风3级,0
2020-03-28,20,16,阴~小雨,东北风3级,0
2020-03-29,18,14,阴~小雨,东南风2级,0
2020-03-30,14,12,小雨,东北风2级,0
2020-03-31,14,13,小雨~阴,东北风2级,0
2020-04-01,17,15,阴~小雨,东北风2级,0
2020-04-02,18,14,小雨,东北风2级,0
2020-04-03,18,14,小雨,东北风2级,0
2020-04-04,17,13,小雨~中雨,东北风2级,0
2020-04-05,18,14,小雨,东北风2级,0
2020-04-06,19,15,阴~小雨,东北风2级,0
2020-04-07,24,17,多云~阴,西北风1级,0
2020-04-08,24,16,小雨~多云,东北风2级,0
2020-04-09,27,20,阴~多云,东南风2级,0
2020-04-10,23,20,小雨,东南风4级,0
2020-04-11,30,15,阴~小雨,东南风3级,0
2020-04-12,23,13,多云,东北风3级,0
2020-04-13,20,14,阴~多云,东南风2级,0
2020-04-14,25,14,阴~晴,东南风2级,0
2020-04-15,27,18,阴~多云,东南风3级,0
2020-04-16,23,20,阴~多云,东南风3级,0
2020-04-17,23,21,小雨~阴,东南风3级,0
2020-04-18,27,22,小雨~阴,东南风3级,0
2020-04-19,29,23,阴~多云,东南风2级,0
2020-04-20,29,22,阴~多云,东南风3级,0
2020-04-21,31,19,多云~小雨,东南风3级,0
2020-04-22,18,14,大雨~小雨,东北风2级,0
2020-04-23,17,15,小雨~阵雨,东北风2级,0
2020-04-24,16,14,小雨,西北风2级,0
2020-04-25,22,16,阴,西北风1级,0
2020-04-26,25,16,阴~多云,西北风2级,0
2020-04-27,30,18,小雨~多云,北风2级,0
2020-04-28,32,21,多云,东南风2级,0
2020-04-29,30,21,多云,东南风3级,0
2020-04-30,30,22,阴,东南风3级,0
2020-05-01,28,23,阴~多云,东南风2级,0
2020-05-02,30,23,阴~多云,东南风2级,0
2020-05-03,32,24,多云,东南风2级,0
2020-05-04,34,25,多云,东南风3级,0
2020-05-05,35,24,晴,东南风3级,0
2020-05-06,35,25,多云~晴,东南风3级,0
2020-05-07,35,26,晴,东南风3级,0
2020-05-08,36,26,晴,东南风3级,0
2020-05-09,36,25,阴~多云,东南风3级,0
2020-05-10,35,25,阴~多云,东风2级,0
2020-05-11,34,23,阴~小雨,东南风3级,0
2020-05-12,30,23,阴~多云,东北风2级,0
2020-05-13,31,25,多云~雷阵雨,东南风3级,0
2020-05-14,31,26,阴~多云,东南风3级,0
2020-05-15,32,25,阴~多云,东南风3级,0
2020-05-16,33,24,阴~多云,东南风3级,0
2020-05-17,28,24,小雨~大雨,东南风2级,0
2020-05-18,30,24,中雨~多云,东风1级,0
2020-05-19,33,25,阴~多云,东南风2级,0
2020-05-20,32,26,小雨~多云,东南风3级,0
2020-05-21,36,24,阴~暴雨,东南风2级,0
2020-05-22,30,23,小雨~多云,北风2级,0
2020-05-23,32,25,小雨~多云,东北风2级,0
2020-05-24,34,25,阴~雷阵雨,东南风2级,0
2020-05-25,33,24,阴~小雨,东南风3级,0
2020-05-26,26,23,阴~多云,北风2级,0
2020-05-27,30,23,阴~多云,西北风2级,0
2020-05-28,32,25,多云,北风2级,0
2020-05-29,32,25,阴~多云,东南风2级,0
2020-05-30,35,26,阴~多云,东南风2级,0
2020-05-31,35,26,阴~多云,东南风3级,0
2020-06-01,33,26,小雨~阵雨,东南风3级,0
2020-06-02,33,26,阴~多云,东南风3级,0
2020-06-03,32,26,暴雨~多云,东南风3级,0
2020-06-04,32,26,阴~多云,东南风3级,0
2020-06-05,27,24,大雨~中雨,东南风3级,0
2020-06-06,33,26,小雨,东南风3级,0
2020-06-07,33,26,阴~阵雨,东南风3级,0
2020-06-08,34,26,阴~阵雨,东南风3级,0
2020-06-09,32,26,小雨,东南风3级,0
2020-06-10,33,26,中雨~多云,东南风2级,0
